ID,Age,GPA,Experience,CGPA,Interview_Score,Technical_Skills,Placement_Status
43467,30,3.71,1,6.49,7,C++,Placed
43468,30,3.04,3,6.78,99,C++,Not Placed
43469,31,2.48,1,6.65,9,Java,Placed
43470,27,2.19,1,8.44,30,Python,Placed
43471,28,2.56,4,7.1,0,C++,Not Placed
43472,27,2.27,3,9.24,72,Java,Placed
43473,27,2.05,2,9.77,74,JavaScript,Not Placed
43474,27,3.98,2,6.08,20,C++,Placed
43475,33,3.66,0,7.87,6,Java,Not Placed
43476,26,3.48,4,9.9,3,Java,Placed
43477,21,2.39,4,8.23,29,Java,Placed
43478,27,2.06,1,9.17,64,Java,Placed
43479,24,2.97,3,8.14,46,C++,Placed
43480,25,3.48,2,8.98,26,Python,Placed
43481,23,3.93,4,6.64,30,C++,Not Placed
43482,20,3.69,2,8.67,73,Java,Placed
43483,32,3.79,1,9.24,90,C++,Placed
43484,24,2.48,2,8.93,18,Python,Placed
43485,22,2.31,2,7.24,61,Java,Placed
43486,28,2.5,0,7.34,67,Python,Not Placed
43487,23,2.28,0,9.9,89,Java,Placed
43488,29,3.6,4,9.69,46,JavaScript,Placed
43489,21,3.81,1,8.07,65,Python,Not Placed
43490,23,2.61,3,8.77,62,Python,Placed
43491,22,3.75,4,9.24,56,Java,Placed
43492,22,2.11,1,8.35,76,JavaScript,Placed
43493,24,3.35,3,6.3,67,JavaScript,Placed
43494,20,3.05,4,7.9,43,Python,Placed
43495,24,2.55,2,9.38,49,Java,Not Placed
43496,27,3.54,2,7.3,88,JavaScript,Placed
43497,34,2.42,2,8.01,52,JavaScript,Placed
43498,34,2.83,3,6.82,67,Python,Placed
43499,29,3.42,2,9.29,54,C++,Placed
43500,31,2.68,4,6.81,62,Java,Placed
43501,28,3.71,0,8.97,80,C++,Not Placed
43502,31,3.73,1,8.56,24,Java,Placed
43503,20,2.41,0,9.74,47,Java,Placed
43504,33,2.88,4,8.36,74,Python,Not Placed
43505,21,2.86,1,8.78,83,Java,Placed
43506,21,2.82,1,9.97,84,Java,Not Placed
43507,25,3.0,1,7.31,30,Java,Placed
43508,20,2.15,3,6.96,99,C++,Not Placed
43509,30,3.74,1,7.38,52,C++,Placed
43510,20,2.58,4,8.77,80,Java,Not Placed
43511,21,2.0,1,7.9,93,JavaScript,Not Placed
43512,34,3.37,1,8.5,58,Java,Placed
43513,31,3.3,3,9.88,79,C++,Placed
43514,32,3.97,2,8.15,22,C++,Placed
43515,23,3.44,3,8.65,84,C++,Not Placed
43516,21,2.67,3,6.64,34,Java,Placed
43517,23,3.91,2,7.3,6,Java,Placed
43518,22,2.73,3,9.24,45,Java,Placed
43519,22,3.64,0,6.01,30,C++,Placed
43520,34,2.67,4,8.44,45,JavaScript,Not Placed
43521,28,2.1,3,9.05,74,C++,Not Placed
43522,27,3.47,2,7.31,68,JavaScript,Placed
43523,31,2.7,0,7.19,65,Python,Placed
43524,31,2.68,0,6.85,65,JavaScript,Placed
43525,29,3.43,2,9.04,22,Python,Placed
43526,28,2.64,4,9.93,16,C++,Placed
43527,20,2.24,3,8.82,19,Java,Not Placed
43528,31,2.81,1,9.09,66,C++,Placed
43529,24,3.65,2,7.26,93,JavaScript,Not Placed
43530,31,2.26,3,8.83,96,Java,Placed
43531,31,3.11,4,8.5,33,Python,Not Placed
43532,23,2.26,0,6.57,63,C++,Not Placed
43533,30,2.1,3,8.63,95,JavaScript,Placed
43534,33,2.76,4,9.74,47,JavaScript,Not Placed
43535,28,3.32,3,8.0,82,Java,Placed
43536,33,2.55,4,9.49,37,C++,Placed
43537,22,2.89,1,9.6,50,JavaScript,Placed
43538,24,2.98,4,6.32,19,Java,Placed
43539,27,3.68,3,9.33,52,JavaScript,Placed
43540,29,3.64,4,8.13,1,Python,Not Placed
43541,34,2.0,0,8.57,85,JavaScript,Placed
43542,24,2.83,0,6.46,59,C++,Placed
43543,28,3.31,2,6.48,82,JavaScript,Placed
43544,21,3.7,0,8.88,68,C++,Placed
43545,25,2.1,0,9.31,53,Python,Placed
43546,24,3.26,4,9.93,95,C++,Placed
43547,28,3.68,3,9.71,74,JavaScript,Not Placed
43548,26,2.51,2,9.25,87,C++,Placed
43549,27,2.41,3,9.88,23,C++,Placed
43550,26,2.94,1,8.84,37,Python,Placed
43551,32,3.93,0,9.98,89,Java,Placed
43552,29,3.39,3,7.5,70,JavaScript,Placed
43553,29,2.85,2,6.21,23,Python,Placed
43554,24,2.04,1,8.89,56,C++,Placed
43555,30,3.11,4,6.93,84,Java,Placed
43556,32,2.7,4,7.49,76,JavaScript,Placed
43557,33,2.37,3,7.11,2,C++,Placed
43558,24,3.0,4,6.03,22,Java,Placed
43559,32,2.68,2,8.02,42,Java,Not Placed
43560,30,2.08,0,6.32,86,Python,Placed
43561,23,3.45,4,6.89,29,Python,Placed
43562,21,3.47,3,7.63,87,Java,Placed
43563,33,3.24,3,8.04,95,JavaScript,Placed
43564,28,3.68,4,8.99,97,C++,Not Placed
43565,29,2.41,2,6.84,73,JavaScript,Not Placed
43566,29,2.57,3,7.95,34,Java,Placed
43567,31,2.92,3,8.72,24,C++,Placed
43568,29,2.12,3,8.46,10,Python,Placed
43569,29,3.77,4,6.64,5,JavaScript,Placed
43570,22,2.98,1,9.31,3,Java,Placed
43571,30,2.65,4,6.07,64,Python,Not Placed
43572,30,2.96,0,7.75,50,Java,Placed
43573,22,2.65,3,7.19,22,JavaScript,Placed
43574,22,2.57,1,6.4,45,C++,Not Placed
43575,27,2.9,3,9.04,51,Java,Placed
43576,25,2.96,4,9.47,34,Python,Placed
43577,20,2.87,3,8.14,58,Python,Placed
43578,31,3.1,1,8.27,72,Python,Not Placed
43579,32,3.57,2,8.23,62,Java,Not Placed
43580,34,2.11,2,7.42,81,Java,Placed
43581,33,3.62,0,8.08,33,Python,Placed
43582,22,2.46,1,8.21,13,Python,Not Placed
43583,23,2.5,2,9.99,36,Python,Not Placed
43584,32,3.2,1,7.34,38,C++,Placed
43585,21,3.95,4,9.13,19,Python,Not Placed
43586,25,2.03,3,7.11,21,Java,Placed
43587,29,3.35,1,7.2,47,JavaScript,Not Placed
43588,31,3.39,3,6.16,72,Python,Not Placed
43589,20,3.15,4,6.59,25,C++,Placed
43590,20,2.02,0,7.62,59,Java,Placed
43591,27,3.21,4,9.24,3,Java,Placed
43592,23,2.23,3,8.13,49,Python,Placed
43593,34,2.16,4,7.76,46,C++,Not Placed
43594,34,3.39,0,9.35,36,C++,Placed
43595,20,3.4,3,8.99,23,C++,Not Placed
43596,26,3.78,0,7.66,36,C++,Placed
43597,28,2.01,0,9.96,62,JavaScript,Placed
43598,29,2.76,1,9.19,31,JavaScript,Placed
43599,26,2.02,4,7.64,65,Python,Placed
43600,20,2.73,1,9.25,77,JavaScript,Not Placed
43601,20,2.98,3,8.26,2,JavaScript,Not Placed
43602,31,3.06,2,6.24,68,JavaScript,Placed
43603,20,2.71,3,8.88,20,C++,Placed
43604,34,3.45,1,7.59,53,C++,Placed
43605,27,2.83,4,8.9,38,Python,Placed
43606,26,3.03,2,7.88,96,Java,Placed
43607,33,3.6,3,7.14,41,C++,Placed
43608,22,2.35,0,7.18,62,Java,Not Placed
43609,22,2.64,1,6.71,31,JavaScript,Placed
43610,31,3.04,4,9.57,71,JavaScript,Placed
43611,22,3.54,2,9.81,27,C++,Not Placed
43612,21,2.85,1,8.8,2,Python,Placed
43613,33,2.15,4,6.3,55,Java,Placed
43614,33,3.98,1,7.95,49,JavaScript,Not Placed
43615,23,3.42,3,6.3,63,JavaScript,Placed
43616,26,3.45,3,7.25,68,Python,Not Placed
43617,28,2.93,0,6.15,86,Java,Placed
43618,22,3.09,2,9.98,2,C++,Placed
43619,29,3.99,1,7.71,21,JavaScript,Placed
43620,26,3.19,0,7.1,64,JavaScript,Not Placed
43621,31,2.44,2,6.32,73,JavaScript,Placed
43622,34,3.93,3,6.58,14,Java,Not Placed
43623,23,3.08,1,6.92,94,Python,Placed
43624,20,2.04,3,7.78,2,JavaScript,Placed
43625,24,3.15,3,6.55,93,Python,Not Placed
43626,27,2.14,4,6.37,12,Java,Placed
43627,22,3.06,2,8.71,8,Java,Placed
43628,29,3.65,4,8.37,8,JavaScript,Placed
43629,23,3.08,2,6.73,16,Java,Placed
43630,34,2.75,1,8.04,31,JavaScript,Placed
43631,22,3.77,0,6.95,52,Java,Placed
43632,34,3.86,3,6.34,60,Java,Placed
43633,29,2.69,4,8.87,38,Python,Not Placed
43634,33,3.0,3,8.1,5,C++,Placed
43635,33,3.97,2,8.41,18,Java,Not Placed
43636,27,2.36,3,6.6,83,C++,Placed
43637,29,2.6,0,9.01,77,C++,Placed
43638,27,2.86,1,9.07,19,Java,Placed
43639,33,2.2,4,8.0,3,JavaScript,Placed
43640,23,2.54,3,9.47,8,Python,Placed
43641,30,3.09,0,9.97,79,Python,Not Placed
43642,21,2.46,0,7.75,84,C++,Placed
43643,31,3.37,1,8.78,0,C++,Placed
43644,22,2.7,2,6.08,14,Python,Not Placed
43645,22,2.18,2,6.28,16,JavaScript,Placed
43646,23,3.53,2,8.01,56,C++,Placed
43647,30,3.13,1,6.69,94,Java,Placed
43648,32,3.65,0,6.09,87,JavaScript,Placed
43649,21,2.72,0,6.25,13,Python,Placed
43650,21,2.04,1,6.42,16,Java,Placed
43651,22,2.09,1,9.72,33,Java,Not Placed
43652,31,3.59,4,8.7,67,Python,Placed
43653,20,2.82,4,9.16,36,Python,Placed
43654,27,3.95,3,6.68,50,Java,Not Placed
43655,25,3.66,4,7.3,73,C++,Not Placed
43656,22,2.03,1,6.45,92,Java,Placed
43657,20,3.74,1,9.47,21,JavaScript,Placed
43658,22,2.43,1,7.78,36,JavaScript,Placed
43659,20,2.97,0,9.54,22,Java,Placed
43660,22,3.01,1,8.58,25,C++,Placed
43661,23,2.12,0,9.66,99,Java,Not Placed
43662,25,2.25,0,8.81,29,C++,Placed
43663,26,2.85,0,8.18,84,C++,Placed
43664,26,3.29,4,6.04,51,JavaScript,Not Placed
43665,28,2.53,2,7.27,96,Python,Not Placed
43666,27,3.05,1,8.49,72,Python,Placed
43667,32,2.76,0,9.98,92,JavaScript,Placed
43668,23,3.26,1,8.06,10,C++,Not Placed
43669,25,2.85,4,8.65,47,JavaScript,Placed
43670,30,3.7,1,9.74,83,C++,Placed
43671,20,3.97,2,6.46,55,Python,Placed
43672,27,3.83,2,8.13,45,Java,Placed
43673,25,2.34,1,9.15,74,JavaScript,Not Placed
43674,21,2.91,1,7.53,10,JavaScript,Not Placed
43675,27,2.92,2,8.35,69,C++,Placed
43676,23,3.68,0,8.82,53,JavaScript,Placed
43677,28,2.71,0,9.06,29,JavaScript,Placed
43678,23,3.1,0,7.06,95,JavaScript,Placed
43679,20,3.22,0,6.82,74,C++,Placed
43680,26,2.22,3,9.68,35,Python,Placed
43681,29,3.12,0,6.09,62,Python,Placed
43682,24,2.49,3,9.22,72,JavaScript,Placed
43683,29,2.41,0,6.89,91,C++,Placed
43684,30,2.5,3,9.05,99,C++,Placed
43685,31,2.2,0,8.15,81,JavaScript,Not Placed
43686,24,2.14,0,8.0,3,C++,Placed
43687,23,3.29,2,7.38,66,C++,Not Placed
43688,25,3.88,4,9.7,61,JavaScript,Not Placed
43689,20,3.38,2,6.72,21,Python,Not Placed
43690,22,2.62,4,6.21,48,C++,Placed
43691,30,2.67,1,8.21,20,JavaScript,Not Placed
43692,31,3.08,3,6.42,11,JavaScript,Not Placed
43693,26,3.73,4,8.31,6,Python,Placed
43694,30,2.4,4,8.09,65,Java,Not Placed
43695,27,2.94,2,8.68,95,Java,Placed
43696,31,3.0,2,9.47,17,C++,Not Placed
43697,28,3.86,1,7.43,70,Python,Not Placed
43698,20,3.07,3,8.36,84,JavaScript,Placed
43699,23,3.56,3,8.01,93,Java,Placed
43700,21,2.18,0,6.71,2,C++,Placed
43701,21,2.65,2,7.55,77,C++,Not Placed
43702,20,3.22,3,8.05,7,Java,Placed
43703,24,3.36,2,6.33,90,Python,Not Placed
43704,21,3.77,1,6.84,95,C++,Placed
43705,23,3.18,2,7.81,5,Python,Placed
43706,28,2.58,1,8.51,35,JavaScript,Placed
43707,30,3.08,1,8.49,54,C++,Not Placed
43708,22,3.42,4,6.94,22,Python,Placed
43709,34,3.57,4,9.82,11,C++,Not Placed
43710,27,3.89,1,7.08,89,Java,Placed
43711,29,2.38,3,7.86,88,Java,Not Placed
43712,32,3.32,4,8.15,52,Python,Placed
43713,25,2.4,3,7.43,11,Python,Not Placed
43714,29,2.64,0,8.19,29,C++,Not Placed
43715,24,2.29,2,7.51,56,Java,Placed
43716,21,3.55,2,8.04,72,Java,Placed
43717,30,3.83,4,8.36,9,Python,Placed
43718,32,2.06,2,6.46,85,C++,Placed
43719,22,3.63,3,8.84,71,Java,Not Placed
43720,27,2.48,2,8.98,69,JavaScript,Placed
43721,34,2.97,0,6.33,14,C++,Placed
43722,31,3.5,1,6.19,10,JavaScript,Not Placed
43723,31,3.01,2,9.0,78,JavaScript,Not Placed
43724,28,2.46,4,9.81,71,Java,Placed
43725,30,3.81,1,7.55,41,Python,Not Placed
43726,30,3.19,3,9.58,70,C++,Placed
43727,26,3.86,1,9.42,48,C++,Placed
43728,20,3.69,3,6.81,72,JavaScript,Placed
43729,31,3.75,4,8.38,19,JavaScript,Not Placed
43730,31,2.72,4,6.07,72,Python,Placed
43731,32,3.97,4,9.53,63,Python,Placed
43732,32,3.7,3,8.08,88,Python,Not Placed
43733,25,2.68,0,9.84,46,Java,Not Placed
43734,26,3.79,1,7.39,46,Java,Placed
43735,31,3.51,1,6.09,79,JavaScript,Placed
43736,25,3.45,3,7.15,25,C++,Placed
43737,29,2.01,1,7.34,16,Python,Not Placed
43738,30,2.05,4,7.97,6,JavaScript,Placed
43739,32,3.39,2,6.62,61,JavaScript,Not Placed
43740,21,2.56,1,8.71,19,JavaScript,Placed
43741,32,2.12,2,6.3,70,Python,Placed
43742,28,2.57,4,6.93,36,C++,Placed
43743,22,3.68,1,6.02,14,JavaScript,Placed
43744,25,2.94,1,8.16,71,Python,Placed
43745,25,3.23,2,6.86,82,Java,Placed
43746,27,3.6,0,8.4,78,Java,Not Placed
43747,32,2.65,3,8.26,73,C++,Not Placed
43748,23,2.02,0,9.14,11,Java,Placed
43749,34,2.65,3,8.79,73,Java,Not Placed
43750,25,3.91,1,6.19,74,C++,Not Placed
43751,20,2.96,1,8.07,51,Python,Placed
43752,28,3.14,0,9.44,90,Java,Placed
43753,31,3.52,2,6.27,40,Python,Not Placed
43754,28,2.23,0,9.81,70,C++,Placed
43755,26,3.47,2,9.97,71,Python,Placed
43756,30,2.6,4,7.69,88,JavaScript,Not Placed
43757,32,2.78,1,7.26,11,JavaScript,Placed
43758,20,2.54,0,9.38,8,JavaScript,Not Placed
43759,22,2.31,0,9.47,28,JavaScript,Placed
43760,31,2.72,1,9.29,35,JavaScript,Placed
43761,24,2.19,3,9.24,25,JavaScript,Placed
43762,23,3.69,2,8.72,32,Python,Placed
43763,24,2.61,0,6.14,36,Python,Not Placed
43764,26,3.31,1,8.31,69,C++,Placed
43765,28,2.59,0,7.12,63,Python,Placed
43766,20,2.42,3,8.38,81,Java,Placed
43767,24,3.43,2,7.21,20,Java,Placed
43768,22,3.25,2,7.16,12,C++,Placed
43769,22,2.44,2,7.04,33,Python,Not Placed
43770,30,3.22,3,7.5,19,Java,Not Placed
43771,21,2.01,0,7.48,93,C++,Placed
43772,25,2.35,1,9.45,46,C++,Placed
43773,33,3.46,1,7.62,56,C++,Not Placed
43774,25,2.82,2,7.46,38,Python,Not Placed
43775,22,2.41,0,7.02,61,Python,Placed
43776,20,3.01,4,8.19,10,Java,Placed
43777,26,2.93,1,7.44,3,JavaScript,Placed
43778,21,3.27,1,9.91,5,Python,Placed
43779,27,2.15,0,7.88,64,Java,Placed
43780,22,3.64,1,6.01,3,C++,Placed
43781,20,2.12,4,7.4,29,Python,Placed
43782,29,2.91,3,6.76,92,Java,Placed
43783,28,3.42,2,7.41,5,Java,Placed
43784,24,2.69,3,7.02,77,Java,Not Placed
43785,20,3.82,2,6.89,94,C++,Placed
43786,29,3.51,2,6.8,72,C++,Placed
43787,30,2.85,2,9.66,95,JavaScript,Placed
43788,25,2.37,3,6.13,23,C++,Placed
43789,29,2.09,4,9.14,78,JavaScript,Placed
43790,22,3.6,1,6.48,84,Python,Placed
43791,30,2.39,1,6.19,92,Python,Placed
43792,34,2.54,4,7.38,20,JavaScript,Placed
43793,23,2.02,1,8.6,48,C++,Placed
43794,27,2.04,4,9.96,54,Java,Placed
43795,34,2.46,3,7.05,46,Python,Placed
43796,24,3.75,2,7.04,81,C++,Placed
43797,31,3.56,1,6.6,43,C++,Placed
43798,25,3.54,0,9.27,89,Python,Placed
43799,29,3.65,3,9.18,87,C++,Placed
43800,23,2.37,4,7.86,39,JavaScript,Placed
43801,25,3.96,3,7.37,18,Python,Placed
43802,22,2.46,2,6.88,64,C++,Not Placed
43803,29,2.3,2,7.84,21,Java,Placed
43804,31,2.59,2,9.24,89,Java,Placed
43805,20,3.06,0,8.78,8,Python,Placed
43806,25,2.25,0,7.98,3,C++,Placed
43807,33,3.48,0,8.15,4,Python,Not Placed
43808,32,2.74,3,8.28,40,C++,Placed
43809,20,3.14,2,9.05,8,Python,Placed
43810,29,3.47,1,6.46,28,C++,Placed
43811,31,3.8,4,8.08,41,Java,Placed
43812,22,3.64,1,6.88,61,JavaScript,Placed
43813,31,3.07,3,9.63,46,Python,Placed
43814,27,3.98,4,9.67,45,C++,Placed
43815,26,3.06,3,6.78,67,Java,Not Placed
43816,27,3.07,2,9.49,80,C++,Placed
43817,29,2.32,4,8.94,22,C++,Not Placed
43818,29,2.3,2,8.02,51,C++,Placed
43819,21,2.34,3,8.95,20,Python,Placed
43820,29,3.18,2,6.3,27,JavaScript,Placed
43821,26,2.83,1,9.74,51,JavaScript,Placed
43822,33,2.77,2,8.42,44,C++,Not Placed
43823,23,2.26,1,6.07,38,Python,Placed
43824,20,2.76,1,7.53,88,JavaScript,Placed
43825,30,2.76,2,7.64,60,Java,Placed
43826,22,3.24,3,9.5,9,Python,Not Placed
43827,24,2.78,2,8.91,87,Python,Placed
43828,33,2.84,3,6.34,28,Java,Placed
43829,29,2.55,1,6.09,47,Java,Placed
43830,27,2.26,4,6.15,39,JavaScript,Placed
43831,21,2.6,0,6.13,1,Java,Placed
43832,21,2.09,0,7.3,79,C++,Not Placed
43833,27,2.41,0,7.02,47,Python,Not Placed
43834,33,2.65,1,9.2,56,JavaScript,Placed
43835,28,2.29,4,8.75,27,Java,Placed
43836,29,3.33,2,6.63,18,Python,Placed
43837,32,2.56,3,8.31,39,Python,Not Placed
43838,32,3.23,2,9.77,56,Python,Placed
43839,20,3.29,0,8.37,58,Python,Placed
43840,33,2.89,4,7.82,99,C++,Not Placed
43841,21,2.9,1,9.22,27,Python,Placed
43842,34,3.16,0,9.34,11,Python,Placed
43843,23,2.52,3,7.52,3,Python,Placed
43844,31,2.04,0,6.71,98,Java,Placed
43845,22,3.29,3,9.3,96,Java,Placed
43846,20,3.22,0,9.1,10,Python,Placed
43847,23,2.95,4,8.74,23,Java,Placed
43848,30,3.75,2,7.81,94,JavaScript,Placed
43849,32,3.02,1,6.68,43,C++,Placed
43850,30,2.61,0,9.11,31,JavaScript,Placed
43851,21,3.43,1,6.84,90,C++,Not Placed
43852,29,3.92,2,7.02,30,Python,Placed
43853,24,3.47,3,6.65,97,C++,Placed
43854,20,3.82,2,9.53,37,C++,Not Placed
43855,33,2.23,2,7.95,39,C++,Placed
43856,27,2.24,4,6.48,9,Python,Placed
43857,29,2.31,2,9.05,53,C++,Not Placed
43858,21,3.41,3,8.21,28,Java,Not Placed
43859,30,2.78,2,9.04,51,C++,Not Placed
43860,22,2.96,0,8.66,97,JavaScript,Placed
43861,22,2.52,0,9.07,45,Python,Placed
43862,23,3.47,1,6.53,91,Python,Placed
43863,26,3.69,4,6.56,65,Python,Placed
43864,32,2.32,1,8.01,91,Python,Placed
43865,28,2.39,0,9.15,23,C++,Not Placed
43866,22,2.68,2,8.66,74,C++,Not Placed
43867,20,2.56,3,9.17,72,JavaScript,Placed
43868,34,3.06,3,7.45,12,C++,Placed
43869,30,3.51,4,6.14,66,C++,Placed
43870,29,3.59,2,6.46,65,JavaScript,Placed
43871,34,2.42,1,7.16,18,Java,Not Placed
43872,20,2.35,1,9.68,87,C++,Placed
43873,31,2.73,2,8.94,0,Python,Placed
43874,30,2.3,0,8.41,64,Python,Placed
43875,25,2.18,1,9.6,41,JavaScript,Placed
43876,24,2.49,2,6.02,65,Python,Placed
43877,29,2.79,3,8.08,70,C++,Not Placed
43878,26,3.18,4,8.81,85,Java,Placed
43879,26,3.45,4,6.11,15,JavaScript,Placed
43880,22,2.45,4,8.9,82,C++,Not Placed
43881,26,3.64,0,8.64,69,C++,Placed
43882,28,2.07,4,8.44,3,JavaScript,Not Placed
43883,27,2.89,3,9.84,18,C++,Placed
43884,22,3.27,1,6.73,49,JavaScript,Not Placed
43885,29,2.58,4,9.89,96,C++,Placed
43886,24,3.37,2,9.67,82,JavaScript,Not Placed
43887,32,3.73,0,9.2,25,Java,Placed
43888,32,2.18,0,9.68,71,JavaScript,Placed
43889,33,3.03,4,9.86,45,JavaScript,Placed
43890,27,2.04,3,8.21,1,JavaScript,Placed
43891,21,2.56,0,7.68,42,Python,Placed
43892,33,2.27,0,7.24,47,Java,Not Placed
43893,33,3.25,3,6.9,87,Python,Not Placed
43894,26,2.5,0,8.02,26,C++,Not Placed
43895,30,2.56,3,9.12,80,Java,Not Placed
43896,29,2.41,0,7.51,87,JavaScript,Not Placed
43897,29,2.49,0,9.29,58,Python,Placed
43898,26,2.45,1,7.99,39,Python,Not Placed
43899,30,3.4,2,6.98,16,Java,Placed
43900,31,3.91,0,8.46,5,Java,Placed
43901,33,2.98,4,9.74,95,C++,Placed
43902,32,3.2,1,6.66,2,Java,Placed
43903,27,3.64,0,8.03,18,C++,Not Placed
43904,20,2.95,3,6.28,27,Java,Placed
43905,27,2.6,4,9.07,26,Python,Placed
43906,33,3.9,2,9.51,72,Python,Not Placed
43907,20,3.81,0,6.74,35,Java,Not Placed
43908,22,2.44,0,6.56,11,Java,Placed
43909,28,3.41,2,6.13,23,C++,Not Placed
43910,23,3.29,0,8.92,90,JavaScript,Not Placed
43911,29,3.3,3,6.17,94,Python,Placed
43912,32,3.66,3,9.88,28,C++,Placed
43913,28,3.35,0,6.97,54,Java,Placed
43914,20,3.04,2,8.38,57,Java,Placed
43915,27,3.69,0,8.64,56,Python,Placed
43916,22,2.53,0,6.63,12,Python,Not Placed
43917,30,3.36,1,6.62,86,C++,Not Placed
43918,26,3.4,2,6.06,48,C++,Not Placed
43919,21,3.74,4,9.01,26,C++,Placed
43920,32,4.0,2,6.52,10,Java,Placed
43921,26,3.12,3,7.21,32,Java,Not Placed
43922,26,2.97,3,8.06,57,JavaScript,Placed
43923,28,3.2,0,9.05,67,Java,Not Placed
43924,21,3.32,0,7.09,35,Python,Placed
43925,27,3.43,3,9.0,26,Java,Not Placed
43926,24,2.56,2,7.49,8,JavaScript,Placed
43927,29,2.97,3,8.65,71,JavaScript,Placed
43928,28,2.74,3,7.64,31,JavaScript,Placed
43929,27,2.08,0,9.54,21,C++,Placed
43930,22,3.22,3,7.31,71,JavaScript,Placed
43931,22,3.75,2,8.87,70,Python,Placed
43932,30,3.84,0,8.39,41,Python,Placed
43933,31,3.03,4,9.26,1,Java,Placed
43934,29,3.53,1,9.57,98,JavaScript,Placed
43935,27,3.42,0,9.68,34,Python,Not Placed
43936,28,2.46,0,8.54,48,Java,Placed
43937,21,2.13,3,7.24,32,Python,Placed
43938,22,3.5,2,6.27,89,Java,Not Placed
43939,33,2.57,0,6.88,62,Java,Placed
43940,33,3.1,3,6.66,33,JavaScript,Placed
43941,27,3.05,4,6.8,86,JavaScript,Placed
43942,21,3.64,0,9.74,5,Java,Placed
43943,27,3.29,4,7.98,43,Java,Not Placed
43944,24,3.69,2,7.73,60,JavaScript,Placed
43945,25,3.5,0,6.91,32,Java,Placed
43946,33,4.0,0,8.0,71,C++,Placed
43947,29,3.73,0,9.95,90,Python,Placed
43948,34,2.42,2,6.84,90,C++,Not Placed
43949,31,3.92,1,7.14,57,Python,Placed
43950,23,2.68,1,9.06,40,Java,Not Placed
43951,22,3.22,3,9.72,50,Java,Placed
43952,27,3.88,3,8.1,44,Python,Placed
43953,28,2.43,4,9.09,31,JavaScript,Not Placed
43954,34,3.71,0,6.06,78,Java,Placed
43955,32,3.91,3,8.56,61,C++,Placed
43956,34,3.71,4,6.17,18,Java,Not Placed
43957,27,3.64,4,9.96,22,C++,Placed
43958,28,2.53,2,8.21,4,JavaScript,Placed
43959,20,2.81,4,6.64,50,Python,Placed
43960,24,3.52,3,9.45,55,JavaScript,Not Placed
43961,31,2.24,3,8.87,20,C++,Placed
43962,26,3.78,1,7.35,35,Python,Placed
43963,27,2.42,2,6.18,95,JavaScript,Placed
43964,33,3.13,1,8.59,64,Java,Placed
43965,30,2.21,0,8.54,97,Java,Not Placed
43966,21,2.37,1,7.25,98,Java,Placed
43967,31,3.17,0,8.58,57,Java,Not Placed
43968,30,3.27,0,6.68,24,C++,Not Placed
43969,33,2.54,3,9.7,87,Java,Placed
43970,23,2.24,3,7.46,49,Java,Placed
43971,26,3.1,0,6.62,68,C++,Not Placed
43972,24,3.68,4,9.46,35,C++,Placed
43973,20,2.4,1,7.55,29,JavaScript,Placed
43974,32,3.38,2,8.72,84,Python,Placed
43975,33,2.77,4,8.47,26,C++,Not Placed
43976,21,3.89,1,6.68,51,JavaScript,Placed
43977,24,2.17,0,7.66,77,JavaScript,Not Placed
43978,25,2.08,4,9.31,6,Java,Placed
43979,20,2.25,4,6.77,90,Java,Placed
43980,31,3.56,4,7.99,26,Python,Placed
43981,22,3.85,3,8.1,52,C++,Not Placed
43982,25,3.64,3,9.53,7,Java,Placed
43983,25,3.44,4,8.43,56,C++,Not Placed
43984,26,2.12,3,9.47,3,Java,Placed
43985,29,2.43,2,9.51,87,Java,Not Placed
43986,31,3.87,3,7.75,99,C++,Placed
43987,33,3.25,3,6.36,39,JavaScript,Placed
43988,33,2.94,0,9.56,60,C++,Placed
43989,22,3.3,2,6.72,29,C++,Placed
43990,20,2.36,0,8.17,22,Java,Placed
43991,32,3.79,3,6.51,93,Java,Not Placed
43992,26,3.31,1,9.84,50,Java,Placed
43993,31,2.94,4,6.05,44,Java,Placed
43994,30,2.91,0,7.32,10,JavaScript,Not Placed
43995,22,3.64,4,9.93,35,Python,Not Placed
43996,24,2.62,2,6.71,26,Java,Placed
43997,23,2.27,3,8.87,56,Python,Placed
43998,31,2.37,3,8.54,66,C++,Placed
43999,34,2.16,3,6.05,0,Java,Placed
44000,20,3.02,2,9.54,44,Python,Placed
44001,31,3.35,0,6.09,92,JavaScript,Placed
44002,26,3.87,4,8.84,80,JavaScript,Placed
44003,33,3.5,0,7.8,6,Java,Placed
44004,32,3.17,4,6.26,33,JavaScript,Placed
44005,23,3.73,4,7.88,98,C++,Not Placed
44006,20,3.78,3,8.7,21,C++,Placed
44007,30,3.42,1,6.23,98,JavaScript,Placed
44008,25,2.11,3,9.64,87,JavaScript,Not Placed
44009,23,2.58,4,7.32,43,Python,Placed
44010,32,2.67,2,6.79,5,Python,Not Placed
44011,23,3.99,2,9.37,64,C++,Not Placed
44012,34,2.93,3,7.65,37,C++,Not Placed
44013,21,3.52,0,9.44,67,Python,Placed
44014,20,3.63,4,7.21,87,Python,Placed
44015,22,3.31,2,8.34,6,Java,Not Placed
44016,29,2.04,4,9.91,76,Java,Placed
44017,24,2.04,1,7.44,16,Python,Placed
44018,31,3.64,3,8.0,21,JavaScript,Placed
